respondent_id,xyz_vaccine,seasonal_vaccine
39318,0.913450516,0.950659712
39319,0.919730241,0.065860508
39320,0.189620413,0.096904062
39321,0.990518128,0.947887362
39322,0.892788627,0.653170174
39323,0.913450516,0.92864999
39324,0.79985192,0.598982528
39325,0.956511651,0.719654779
39326,0.624933834,0.65396571
39327,0.964789281,0.851163251
39328,0.630349617,0.326896738
39329,0.729196588,0.348000104
39330,0.879945836,0.901455766
39331,0.913450516,0.92864999
39332,0.92932593,0.67423803
39333,0.79985192,0.598982528
39334,0.95762217,0.239444469
39335,0.92932593,0.819354141
39336,0.957149453,0.52799054
39337,0.936873725,0.753632713
39338,0.79985192,0.502236642
39339,0.96053501,0.763049058
39340,0.921137107,0.718633455
39341,0.913450516,0.950659712
39342,0.818148257,0.547593102
39343,0.795384614,0.163054518
39344,0.950948297,0.25638601
39345,0.92994563,0.770440774
39346,0.675209273,0.500549937
39347,0.277827123,0.170826999
39348,0.812451694,0.558228543
39349,0.943604043,0.24765436
39350,0.630349617,0.24702635
39351,0.924291163,0.307204984
39352,0.899000884,0.611660679
39353,0.730106031,0.137846253
39354,0.247102113,0.241796377
39355,0.223706204,0.082357542
39356,0.926800448,0.825635165
39357,0.964789281,0.851163251
39358,0.79985192,0.688584121
39359,0.902946979,0.374712537
39360,0.865227989,0.326091205
39361,0.639707936,0.106619957
39362,0.981414891,0.876442267
39363,0.970142544,0.880842167
39364,0.489601755,0.101971037
39365,0.92932593,0.67423803
39366,0.776209618,0.315249572
39367,0.921137107,0.538208258
39368,0.861835041,0.642585739
39369,0.892788627,0.804956412
39370,0.944217481,0.231097174
39371,0.892788627,0.736000631
39372,0.406139065,0.110276252
39373,0.96053501,0.685073832
39374,0.371164303,0.149063453
39375,0.899000884,0.699849016
39376,0.172079408,0.116929853
39377,0.769569328,0.512971355
39378,0.880908833,0.77479043
39379,0.323987585,0.598223623
39380,0.892788627,0.736000631
39381,0.92932593,0.753932519
39382,0.892788627,0.653170174
39383,0.964789281,0.948855245
39384,0.834064378,0.278059969
39385,0.943392778,0.954904464
39386,0.379703139,0.858525755
39387,0.892788627,0.653170174
39388,0.689646324,0.205323564
39389,0.729196588,0.539100001
39390,0.298596758,0.361583819
39391,0.880908833,0.610876867
39392,0.269039808,0.198135487
39393,0.247102113,0.062270178
39394,0.615786661,0.204773681
39395,0.379703139,0.858525755
39396,0.880908833,0.699155653
39397,0.890550239,0.879930789
39398,0.808895042,0.831002269
39399,0.863208971,0.841906541
39400,0.951307727,0.494046371
39401,0.74039594,0.542744751
39402,0.769569328,0.697718848
39403,0.796758793,0.082868875
39404,0.853848295,0.635093782
39405,0.904617495,0.753306148
39406,0.860755212,0.525395431
39407,0.959800306,0.116291226
39408,0.92932593,0.908590034
39409,0.96053501,0.826604324
39410,0.914671989,0.214748057
39411,0.865227989,0.326091205
39412,0.917471624,0.812138175
39413,0.867018433,0.316040883
39414,0.949035344,0.063366663
39415,0.847112723,0.599792566
39416,0.79985192,0.765987093
39417,0.269798477,0.148626591
39418,0.320614891,0.697718848
39419,0.990446258,0.687661016
39420,0.876607073,0.904371326
39421,0.984680946,0.965589472
39422,0.320614891,0.697718848
39423,0.817011223,0.062665311
39424,0.892788627,0.859343246
39425,0.470083144,0.416606329
39426,0.892788627,0.653170174
39427,0.902946979,0.155921248
39428,0.247102113,0.177243349
39429,0.722586669,0.351277856
39430,0.592631477,0.709201572
39431,0.836706112,0.811354009
39432,0.406139065,0.373133064
39433,0.920291282,0.859750507
39434,0.899580724,0.222079542
39435,0.681491489,0.466679395
39436,0.776209618,0.502217935
39437,0.810305101,0.206426613
39438,0.191407303,0.062073485
39439,0.503717269,0.431853782
39440,0.191407303,0.089230098
39441,0.892788627,0.804956412
39442,0.677432615,0.156375613
39443,0.172079408,0.082102954
39444,0.939074512,0.572117263
39445,0.954800662,0.595038174
39446,0.920291282,0.653933994
39447,0.630349617,0.418247044
39448,0.892788627,0.804956412
39449,0.810305101,0.363075703
39450,0.972785829,0.339025354
39451,0.865227989,0.514656785
39452,0.911805912,0.800209108
39453,0.812451694,0.803894961
39454,0.683691972,0.193278607
39455,0.920291282,0.859750507
39456,0.913450516,0.897876863
39457,0.892788627,0.653170174
39458,0.900148587,0.099613278
39459,0.850804623,0.373872138
39460,0.888861845,0.777633564
39461,0.861835041,0.548428685
39462,0.41529514,0.106125058
39463,0.70276108,0.419068083
39464,0.923476355,0.326896738
39465,0.970142544,0.833154201
39466,0.920291282,0.859750507
39467,0.826306394,0.221207179
39468,0.853848295,0.540374772
39469,0.955832891,0.810706257
39470,0.899000884,0.418176529
39471,0.92932593,0.908590034
39472,0.749781274,0.605799255
39473,0.630349617,0.418247044
39474,0.8459384,0.577360221
39475,0.895513597,0.336368674
39476,0.801860745,0.595108008
39477,0.975342382,0.871329306
39478,0.931996473,0.795791063
39479,0.853848295,0.349165327
39480,0.865227989,0.699139913
39481,0.887722884,0.288116758
39482,0.887722884,0.21469919
39483,0.917471624,0.744916838
39484,0.92932593,0.819354141
39485,0.95201802,0.298492633
39486,0.769569328,0.512971355
39487,0.889252735,0.207027353
39488,0.769569328,0.512971355
39489,0.479516784,0.406188219
39490,0.376405195,0.206426613
39491,0.92932593,0.753932519
39492,0.503717269,0.13664791
39493,0.769569328,0.609254082
39494,0.949956534,0.430351681
39495,0.619984589,0.653933994
39496,0.776209618,0.598964554
39497,0.165868556,0.432681665
39498,0.818148257,0.641810591
39499,0.678971172,0.228049425
39500,0.932176594,0.347235077
39501,0.945510961,0.778519637
39502,0.269798477,0.205358644
39503,0.889252735,0.207027353
39504,0.92932593,0.819354141
39505,0.769569328,0.697718848
39506,0.584587168,0.190346431
39507,0.259093934,0.22004705
39508,0.975434909,0.595920592
39509,0.939074512,0.572117263
39510,0.939074512,0.865252419
39511,0.79985192,0.688584121
39512,0.836706112,0.864257738
39513,0.893892646,0.537369715
39514,0.379703139,0.651640169
39515,0.818148257,0.547593102
39516,0.892788627,0.736000631
39517,0.892788627,0.559891727
39518,0.694798343,0.429577559
39519,0.822392943,0.610056878
39520,0.892788627,0.804956412
39521,0.937471731,0.361337311
39522,0.892788627,0.559891727
39523,0.880908833,0.77479043
39524,0.850804623,0.287425342
39525,0.921137107,0.538208258
39526,0.892788627,0.859343246
39527,0.949397608,0.94493236
39528,0.948843322,0.665093047
39529,0.660110453,0.718676922
39530,0.815639671,0.558263105
39531,0.538696279,0.094218682
39532,0.812451694,0.558228543
39533,0.920291282,0.859750507
39534,0.914671989,0.214748057
39535,0.926281553,0.106619957
39536,0.985278278,0.873347814
39537,0.82821435,0.457261044
39538,0.947168692,0.40061883
39539,0.450051794,0.457733901
39540,0.347850341,0.086198102
39541,0.892788627,0.859343246
39542,0.892788627,0.736000631
39543,0.857268235,0.652405565
39544,0.917471624,0.571291248
39545,0.98278717,0.959002096
39546,0.857268235,0.804426232
39547,0.71677815,0.667987191
39548,0.79985192,0.765987093
39549,0.892056711,0.065653268
39550,0.950139451,0.348000104
39551,0.82821435,0.457261044
39552,0.630349617,0.515571761
39553,0.769569328,0.512971355
39554,0.593246462,0.222092471
39555,0.880908833,0.514675477
39556,0.810305101,0.206426613
39557,0.769569328,0.697718848
39558,0.96203756,0.634261764
39559,0.988149546,0.84041167
39560,0.939074512,0.865252419
39561,0.754957558,0.36229595
39562,0.900038321,0.901898052
39563,0.880908833,0.417374179
39564,0.615786661,0.27599
39565,0.936957362,0.288868694
39566,0.681491489,0.212432855
39567,0.754957558,0.36229595
39568,0.945116846,0.22324732
39569,0.904617495,0.753306148
39570,0.630349617,0.418247044
39571,0.615786661,0.36073862
39572,0.630349617,0.515571761
39573,0.79985192,0.765987093
39574,0.652617576,0.444104704
39575,0.482409282,0.221788884
39576,0.769569328,0.609254082
39577,0.967966529,0.910221982
39578,0.500964152,0.904371326
39579,0.747891491,0.565170632
39580,0.435003155,0.416588141
39581,0.689204726,0.246739913
39582,0.730106031,0.137846253
39583,0.916590046,0.825624391
39584,0.493874934,0.692487413
39585,0.913459104,0.222625677
39586,0.769569328,0.609254082
39587,0.911155715,0.418194736
39588,0.849327851,0.491901855
39589,0.923476355,0.418247044
39590,0.892788627,0.804956412
39591,0.98278717,0.940480757
39592,0.920291282,0.859750507
39593,0.678971172,0.489372669
39594,0.652617576,0.142626683
39595,0.817011223,0.090055983
39596,0.923476355,0.24702635
39597,0.818148257,0.726216815
39598,0.991664951,0.977608528
39599,0.406139065,0.286778886
39600,0.904617495,0.908309469
39601,0.890550239,0.879930789
39602,0.96053501,0.685073832
39603,0.437853025,0.305755031
39604,0.911155715,0.775378517
39605,0.729196588,0.539100001
39606,0.810305101,0.206426613
39607,0.954800662,0.826593598
39608,0.865227989,0.326091205
39609,0.876882415,0.621054124
39610,0.174833573,0.764168136
39611,0.356481151,0.165283591
39612,0.964789281,0.948855245
39613,0.943392778,0.96908494
39614,0.558665092,0.115255217
39615,0.538696279,0.094218682
39616,0.926010485,0.702954332
39617,0.533288693,0.38117388
39618,0.375189058,0.198706225
39619,0.223706204,0.164354859
39620,0.59528743,0.039215697
39621,0.957149453,0.337941242
39622,0.810305101,0.555402122
39623,0.972010156,0.963896846
39624,0.892788627,0.859343246
39625,0.974125547,0.617188118
39626,0.892788627,0.736000631
39627,0.892788627,0.859343246
39628,0.558665092,0.115255217
39629,0.883896483,0.480769184
39630,0.966135569,0.87095062
39631,0.923476355,0.24702635
39632,0.946104841,0.912371277
39633,0.928053738,0.111273134
39634,0.172079408,0.116929853
39635,0.920291282,0.805485502
39636,0.943604043,0.24765436
39637,0.920291282,0.805485502
39638,0.82876204,0.373133064
39639,0.304661811,0.06503518
39640,0.567971075,0.288160854
39641,0.503717269,0.431853782
39642,0.922377999,0.429506545
39643,0.538696279,0.065653268
39644,0.916590046,0.593411357
39645,0.951302694,0.902351142
39646,0.893892646,0.632286598
39647,0.938636865,0.068773241
39648,0.754957558,0.36229595
39649,0.964789281,0.894356542
39650,0.876716164,0.758557008
39651,0.988149546,0.920257873
39652,0.943604043,0.24765436
39653,0.918870656,0.144728344
39654,0.951302694,0.902351142
39655,0.812451694,0.858525755
39656,0.887722884,0.288116758
39657,0.892788627,0.804956412
39658,0.636116251,0.721591667
39659,0.347850341,0.122530218
39660,0.964789281,0.894356542
39661,0.92932593,0.819354141
39662,0.934443063,0.893717379
39663,0.955790278,0.854709559
39664,0.880908833,0.417374179
39665,0.945709198,0.712925488
39666,0.723358638,0.148626591
39667,0.757543062,0.650873989
39668,0.536171414,0.35996105
39669,0.172079408,0.039215697
39670,0.95529808,0.813165378
39671,0.652617576,0.350509497
39672,0.818148257,0.547593102
39673,0.951836666,0.793818768
39674,0.834064378,0.206461832
39675,0.92932593,0.908590034
39676,0.584587168,0.432681665
39677,0.479516784,0.237885495
39678,0.92932593,0.753932519
39679,0.269798477,0.105486731
39680,0.910204393,0.960268162
39681,0.79985192,0.688584121
39682,0.876607073,0.904371326
39683,0.852754071,0.457733901
39684,0.865227989,0.699139913
39685,0.479516784,0.503133721
39686,0.902202646,0.739009331
39687,0.754957558,0.277340194
39688,0.892788627,0.559891727
39689,0.602342294,0.155931097
39690,0.954800662,0.595038174
39691,0.943604043,0.419068083
39692,0.931932501,0.429524881
39693,0.79985192,0.405322986
39694,0.844087239,0.450653238
39695,0.769569328,0.324610283
39696,0.860924727,0.090332805
39697,0.901428653,0.481244795
39698,0.878878683,0.060284646
39699,0.892788627,0.859343246
39700,0.964789281,0.794370354
39701,0.964789281,0.851163251
39702,0.892056711,0.094218682
39703,0.37790917,0.132659552
39704,0.919625711,0.440079492
39705,0.79985192,0.598982528
39706,0.986525609,0.686905858
39707,0.991664951,0.930834978
39708,0.973088054,0.906649771
39709,0.757543062,0.858115524
39710,0.247102113,0.089504631
39711,0.563744198,0.385246771
39712,0.991664951,0.930834978
39713,0.769569328,0.324610283
39714,0.951302694,0.902351142
39715,0.769569328,0.324610283
39716,0.920291282,0.560722818
39717,0.615786661,0.552901725
39718,0.960244994,0.10726432
39719,0.945510961,0.838801977
39720,0.875614203,0.98217685
39721,0.880908833,0.699155653
39722,0.980445022,0.240943733
39723,0.972430121,0.453685975
39724,0.902946979,0.374712537
39725,0.593246462,0.480841531
39726,0.92932593,0.753932519
39727,0.866573402,0.306425885
39728,0.892788627,0.559891727
39729,0.920291282,0.805485502
39730,0.949956534,0.430351681
39731,0.926010485,0.884754794
39732,0.920291282,0.653933994
39733,0.892788627,0.859343246
39734,0.913450516,0.855890968
39735,0.754957558,0.36229595
39736,0.936032595,0.898185772
39737,0.776209618,0.405304949
39738,0.643407659,0.500531229
39739,0.470083144,0.513886507
39740,0.563744198,0.385246771
39741,0.92932593,0.908590034
39742,0.615786661,0.36073862
39743,0.850804623,0.287425342
39744,0.752807708,0.295935349
39745,0.630349617,0.611729517
39746,0.973088054,0.934970789
39747,0.356481151,0.082868875
39748,0.978284456,0.916528183
39749,0.954800662,0.826593598
39750,0.90609182,0.663588548
39751,0.943392778,0.906214555
39752,0.630349617,0.611729517
39753,0.964923661,0.163054518
39754,0.973088054,0.906649771
39755,0.223706204,0.039342998
39756,0.911155715,0.418194736
39757,0.892788627,0.653170174
39758,0.687831672,0.643780583
39759,0.975434909,0.685847511
39760,0.911155715,0.418194736
39761,0.630349617,0.611729517
39762,0.92932593,0.67423803
39763,0.964789281,0.894356542
39764,0.95529808,0.746196731
39765,0.923476355,0.24702635
39766,0.978284456,0.771930013
39767,0.98278717,0.87820384
39768,0.811287258,0.184618483
39769,0.964789281,0.926103155
39770,0.722586669,0.143039699
39771,0.944217481,0.231097174
39772,0.939074512,0.664357901
39773,0.936039099,0.579827781
39774,0.888359431,0.068342403
39775,0.973492287,0.169485838
39776,0.904617495,0.908309469
39777,0.931932501,0.429524881
39778,0.865227989,0.514656785
39779,0.991664951,0.977608528
39780,0.939074512,0.812652318
39781,0.92932593,0.819354141
39782,0.966135569,0.820112424
39783,0.972326597,0.540321377
39784,0.920291282,0.560722818
39785,0.892788627,0.736000631
39786,0.791823215,0.716567414
39787,0.744825268,0.497367106
39788,0.966135569,0.675364109
39789,0.316421415,0.471630734
39790,0.975342382,0.820609564
39791,0.503717269,0.25752864
39792,0.920291282,0.859750507
39793,0.939074512,0.812652318
39794,0.759403623,0.256400277
39795,0.79985192,0.765987093
39796,0.921137107,0.718633455
39797,0.92932593,0.870372764
39798,0.911155715,0.611678454
39799,0.863208971,0.525816875
39800,0.92932593,0.870372764
39801,0.812451694,0.558228543
39802,0.90260868,0.150108495
39803,0.865227989,0.417355982
39804,0.876607073,0.904371326
39805,0.981273328,0.845887257
39806,0.943392778,0.96908494
39807,0.92932593,0.67423803
39808,0.913450516,0.92864999
39809,0.657505978,0.56077577
39810,0.79985192,0.405322986
39811,0.818148257,0.853218894
39812,0.964789281,0.851163251
39813,0.675209273,0.500549937
39814,0.172079408,0.056979738
39815,0.949956534,0.430351681
39816,0.812451694,0.734687601
39817,0.769569328,0.415716265
39818,0.96859994,0.937632827
39819,0.892788627,0.736000631
39820,0.776651911,0.148821953
39821,0.850804623,0.373872138
39822,0.92932593,0.819354141
39823,0.79985192,0.405322986
39824,0.865227989,0.699139913
39825,0.863208971,0.841906541
39826,0.172079408,0.056979738
39827,0.789906794,0.651623181
39828,0.745700529,0.393786561
39829,0.988480779,0.984712836
39830,0.892788627,0.653170174
39831,0.836706112,0.90407918
39832,0.951836666,0.948691287
39833,0.769569328,0.697718848
39834,0.922377999,0.527077505
39835,0.920291282,0.653933994
39836,0.902946979,0.374712537
39837,0.865227989,0.610859079
39838,0.914671989,0.155931097
39839,0.82876204,0.373133064
39840,0.950139451,0.539100001
39841,0.771365455,0.116291226
39842,0.920291282,0.560722818
39843,0.988149546,0.84041167
39844,0.892788627,0.653170174
39845,0.944217481,0.231097174
39846,0.810305101,0.457661966
39847,0.865227989,0.326091205
39848,0.892788627,0.736000631
39849,0.974492448,0.85734073
39850,0.172079408,0.039215697
39851,0.950948297,0.337924499
39852,0.812451694,0.858525755
39853,0.960573238,0.918427538
39854,0.860755212,0.427854145
39855,0.876298957,0.906934894
39856,0.92932593,0.908590034
39857,0.810305101,0.278016815
39858,0.880908833,0.417374179
39859,0.863208971,0.525816875
39860,0.565477196,0.313069022
39861,0.944217481,0.231097174
39862,0.980738884,0.495805361
39863,0.892788627,0.804956412
39864,0.892788627,0.653170174
39865,0.916590046,0.593411357
39866,0.92932593,0.819354141
39867,0.815059375,0.547174344
39868,0.172079408,0.163892068
39869,0.893892646,0.537369715
39870,0.960573238,0.918427538
39871,0.989378725,0.767555038
39872,0.92932593,0.870372764
39873,0.875626034,0.450271882
39874,0.902946979,0.110939967
39875,0.643407659,0.687119422
39876,0.973088054,0.815903544
39877,0.980442939,0.935175595
39878,0.945510961,0.838801977
39879,0.860742191,0.912863509
39880,0.776209618,0.315249572
39881,0.863208971,0.782484132
39882,0.540590244,0.859343246
39883,0.376405195,0.278016815
39884,0.892788627,0.859343246
39885,0.966135569,0.87095062
39886,0.975434909,0.499053802
39887,0.980442939,0.906934894
39888,0.946104841,0.875518304
39889,0.899580724,0.384846553
39890,0.917471624,0.571291248
39891,0.86986756,0.149678634
39892,0.847243346,0.839741093
39893,0.809506911,0.143480129
39894,0.83353024,0.352816885
39895,0.769569328,0.697718848
39896,0.83353024,0.14386872
39897,0.901575724,0.855881738
39898,0.923195827,0.954758974
39899,0.92932593,0.819354141
39900,0.660110453,0.63312051
39901,0.892788627,0.859343246
39902,0.754957558,0.456824773
39903,0.332893634,0.26787752
39904,0.920291282,0.859750507
39905,0.899000884,0.418176529
39906,0.836706112,0.864257738
39907,0.902946979,0.214735438
39908,0.769569328,0.609254082
39909,0.844608078,0.039727285
39910,0.769569328,0.697718848
39911,0.866560841,0.93133642
39912,0.646061633,0.294547073
39913,0.92932593,0.908590034
39914,0.406139065,0.110276252
39915,0.939074512,0.664357901
39916,0.96053501,0.685073832
39917,0.630349617,0.418247044
39918,0.808895042,0.879216134
39919,0.880908833,0.610876867
39920,0.723358638,0.205358644
39921,0.892788627,0.736000631
39922,0.795384614,0.163054518
39923,0.892788627,0.559891727
39924,0.92932593,0.870372764
39925,0.949956534,0.430351681
39926,0.330325487,0.372344339
39927,0.939074512,0.745557315
39928,0.889113301,0.811622948
39929,0.96053501,0.826604324
39930,0.861835041,0.72688703
39931,0.79985192,0.688584121
39932,0.79985192,0.405322986
39933,0.812451694,0.858525755
39934,0.892788627,0.804956412
39935,0.920291282,0.560722818
39936,0.92932593,0.819354141
39937,0.565477196,0.686393721
39938,0.92932593,0.753932519
39939,0.699033669,0.062270178
39940,0.533288693,0.38117388
39941,0.406139065,0.155035353
39942,0.747891491,0.565170632
39943,0.615786661,0.36073862
39944,0.450051794,0.149491859
39945,0.819098871,0.24514875
39946,0.818148257,0.641810591
39947,0.902946979,0.155921248
39948,0.861835041,0.797568531
39949,0.832257081,0.591764411
39950,0.980442939,0.816409711
39951,0.964789281,0.894356542
39952,0.937471731,0.455794785
39953,0.769569328,0.512971355
39954,0.939074512,0.664357901
39955,0.906428489,0.043422599
39956,0.920291282,0.859750507
39957,0.920291282,0.560722818
39958,0.247102113,0.177243349
39959,0.818148257,0.641810591
39960,0.892788627,0.859343246
39961,0.723358638,0.105486731
39962,0.959796114,0.648326733
39963,0.584587168,0.432681665
39964,0.639707936,0.207316117
39965,0.37790917,0.184618483
39966,0.711103982,0.844775272
39967,0.247102113,0.127036684
39968,0.920291282,0.73665558
39969,0.900048094,0.307143306
39970,0.615786661,0.36073862
39971,0.475664256,0.699139913
39972,0.847112723,0.766591242
39973,0.92932593,0.819354141
39974,0.892056711,0.185636282
39975,0.247102113,0.089504631
39976,0.931932501,0.622640672
39977,0.92932593,0.67423803
39978,0.936722867,0.844747079
39979,0.358792977,0.95018284
39980,0.86212525,0.905350888
39981,0.865227989,0.699139913
39982,0.975619511,0.65587306
39983,0.722586669,0.198135487
39984,0.92932593,0.753932519
39985,0.973088054,0.955124921
39986,0.994233541,0.776316616
39987,0.955790278,0.728586986
39988,0.269798477,0.148626591
39989,0.892788627,0.653170174
39990,0.386843392,0.090055983
39991,0.538696279,0.094218682
39992,0.880908833,0.610876867
39993,0.960573238,0.883797178
39994,0.565477196,0.596531176
39995,0.892788627,0.736000631
39996,0.330325487,0.28608939
39997,0.798400979,0.220879137
39998,0.913459104,0.385594557
39999,0.899000884,0.326832972
40000,0.976384123,0.635093782
40001,0.850804623,0.287425342
40002,0.657828022,0.660192089
40003,0.745700529,0.393786561
40004,0.92932593,0.908590034
40005,0.913450516,0.897876863
40006,0.70276108,0.24765436
40007,0.538696279,0.252308672
40008,0.892788627,0.559891727
40009,0.892788627,0.736000631
40010,0.615786661,0.27599
40011,0.722586669,0.143039699
40012,0.567971075,0.374712537
40013,0.769569328,0.324610283
40014,0.876607073,0.744582635
40015,0.79985192,0.405322986
40016,0.850804623,0.469199067
40017,0.938147499,0.433337196
40018,0.92932593,0.908590034
40019,0.892788627,0.736000631
40020,0.615786661,0.27599
40021,0.860755212,0.525395431
40022,0.945510961,0.838801977
40023,0.479516784,0.599844169
40024,0.189620413,0.096904062
40025,0.889113301,0.811622948
40026,0.943392778,0.934658095
40027,0.865227989,0.514656785
40028,0.247102113,0.241796377
40029,0.892788627,0.653170174
40030,0.92932593,0.67423803
40031,0.990626335,0.973258297
40032,0.883896483,0.222042404
40033,0.747891491,0.565170632
40034,0.812451694,0.858525755
40035,0.936957362,0.215317472
40036,0.630349617,0.515571761
40037,0.538696279,0.065653268
40038,0.945116846,0.115944994
40039,0.847112723,0.406136366
40040,0.754957558,0.205874541
40041,0.754957558,0.36229595
40042,0.951307727,0.231358172
40043,0.630349617,0.326896738
40044,0.298596758,0.205370856
40045,0.866560841,0.952559779
40046,0.880908833,0.610876867
40047,0.747621691,0.150998826
40048,0.747891491,0.565170632
40049,0.37790917,0.251038009
40050,0.347850341,0.059903564
40051,0.584587168,0.13704638
40052,0.978284456,0.881195786
40053,0.960093431,0.779100761
40054,0.817011223,0.090055983
40055,0.602342294,0.470111506
40056,0.892788627,0.804956412
40057,0.172079408,0.039215697
40058,0.643407659,0.687119422
40059,0.776651911,0.36192282
40060,0.969069444,0.240059349
40061,0.887722884,0.21469919
40062,0.92932593,0.908590034
40063,0.630349617,0.418247044
40064,0.878878683,0.041535646
40065,0.172079408,0.082102954
40066,0.863208971,0.841906541
40067,0.920291282,0.73665558
40068,0.913450516,0.92864999
40069,0.223706204,0.164354859
40070,0.97811958,0.7236782
40071,0.356481151,0.057525978
40072,0.954800662,0.595038174
40073,0.943604043,0.419068083
40074,0.85335305,0.971839755
40075,0.876607073,0.744582635
40076,0.863208971,0.70846096
40077,0.919730241,0.13382834
40078,0.877213612,0.818832089
40079,0.860755212,0.525395431
40080,0.540590244,0.736000631
40081,0.79985192,0.502236642
40082,0.892788627,0.859343246
40083,0.892788627,0.736000631
40084,0.890550239,0.693159593
40085,0.880908833,0.699155653
40086,0.880908833,0.514675477
40087,0.352220919,0.773610984
40088,0.747891491,0.286045484
40089,0.269798477,0.148626591
40090,0.887722884,0.21469919
40091,0.754957558,0.36229595
40092,0.98278717,0.940480757
40093,0.960573238,0.918427538
40094,0.750791768,0.456059718
40095,0.855844601,0.869601164
40096,0.936039099,0.223210042
40097,0.745700529,0.393786561
40098,0.302212794,0.267862844
40099,0.615786661,0.27599
40100,0.920291282,0.73665558
40101,0.888861845,0.884575415
40102,0.630349617,0.326896738
40103,0.811287258,0.065240606
40104,0.670982254,0.039342998
40105,0.602342294,0.374730071
40106,0.787977455,0.580509543
40107,0.812451694,0.858525755
40108,0.769569328,0.415716265
40109,0.863208971,0.525816875
40110,0.79985192,0.598982528
40111,0.92932593,0.819354141
40112,0.836706112,0.90407918
40113,0.789906794,0.460487594
40114,0.914671989,0.288176204
40115,0.82876204,0.110276252
40116,0.880908833,0.514675477
40117,0.973088054,0.934970789
40118,0.951480942,0.815163911
40119,0.892788627,0.859343246
40120,0.921137107,0.84841904
40121,0.247102113,0.062270178
40122,0.887722884,0.21469919
40123,0.406139065,0.286778886
40124,0.969577832,0.862348385
40125,0.678971172,0.489372669
40126,0.920291282,0.560722818
40127,0.870303247,0.214167143
40128,0.943392778,0.934658095
40129,0.795384614,0.163054518
40130,0.939074512,0.572117263
40131,0.172079408,0.056979738
40132,0.991664951,0.952205374
40133,0.892788627,0.736000631
40134,0.538696279,0.185636282
40135,0.964923661,0.163054518
40136,0.79985192,0.598982528
40137,0.919730241,0.094506971
40138,0.968248957,0.34909947
40139,0.83705394,0.427046855
40140,0.981414891,0.596292109
40141,0.889113301,0.744275302
40142,0.645734478,0.156365742
40143,0.817011223,0.062665311
40144,0.943392778,0.96908494
40145,0.92932593,0.67423803
40146,0.96053501,0.912640608
40147,0.754957558,0.277340194
40148,0.811287258,0.093644468
40149,0.172079408,0.163892068
40150,0.769569328,0.415716265
40151,0.809506911,0.101655701
40152,0.92932593,0.753932519
40153,0.303307214,0.554568961
40154,0.92932593,0.67423803
40155,0.913450516,0.800479193
40156,0.384098678,0.068225792
40157,0.745700529,0.393786561
40158,0.596778657,0.181400025
40159,0.269039808,0.143039699
40160,0.475664256,0.417355982
40161,0.880908833,0.610876867
40162,0.867018433,0.237885495
40163,0.247102113,0.089504631
40164,0.919625711,0.718291569
40165,0.812451694,0.734687601
40166,0.84873691,0.499053802
40167,0.817011223,0.062665311
40168,0.876607073,0.744582635
40169,0.699033669,0.127036684
40170,0.464314732,0.366543936
40171,0.769569328,0.609254082
40172,0.529282321,0.097955183
40173,0.796529551,0.598576468
40174,0.769569328,0.609254082
40175,0.909588264,0.060476036
40176,0.790563718,0.059903564
40177,0.503717269,0.339264727
40178,0.887722884,0.374662168
40179,0.920291282,0.560722818
40180,0.943398579,0.408189296
40181,0.892788627,0.859343246
40182,0.172079408,0.056979738
40183,0.386843392,0.062665311
40184,0.939074512,0.745557315
40185,0.960240847,0.713615409
40186,0.994233541,0.776316616
40187,0.931186849,0.982294574
40188,0.247102113,0.062270178
40189,0.902946979,0.214735438
40190,0.887722884,0.374662168
40191,0.892788627,0.859343246
40192,0.584587168,0.190346431
40193,0.567971075,0.288160854
40194,0.863208971,0.525816875
40195,0.824079029,0.305709399
40196,0.247102113,0.062270178
40197,0.939074512,0.745557315
40198,0.630349617,0.515571761
40199,0.936957362,0.156375613
40200,0.847112723,0.689307047
40201,0.503717269,0.431853782
40202,0.406139065,0.286778886
40203,0.902946979,0.110939967
40204,0.863208971,0.621434222
40205,0.990518128,0.892474179
40206,0.244952793,0.097199685
40207,0.885471744,0.155487612
40208,0.386843392,0.090055983
40209,0.79985192,0.598982528
40210,0.92932593,0.819354141
40211,0.787977455,0.671978297
40212,0.540590244,0.653170174
40213,0.847112723,0.406136366
40214,0.904617495,0.908309469
40215,0.880908833,0.699155653
40216,0.630349617,0.418247044
40217,0.769569328,0.512971355
40218,0.8459384,0.577360221
40219,0.776209618,0.405304949
40220,0.900038321,0.861310025
40221,0.920291282,0.653933994
40222,0.892788627,0.859343246
40223,0.747891491,0.467519103
40224,0.89288516,0.906953038
40225,0.892788627,0.859343246
40226,0.92932593,0.819354141
40227,0.865227989,0.417355982
40228,0.836706112,0.743940548
40229,0.479516784,0.503133721
40230,0.762330881,0.743283124
40231,0.817011223,0.127786787
40232,0.938636865,0.068773241
40233,0.681491489,0.466679395
40234,0.876607073,0.811869801
40235,0.811287258,0.065240606
40236,0.269798477,0.361566545
40237,0.79372672,0.773610984
40238,0.961608111,0.975241383
40239,0.248523198,0.852371924
40240,0.703059789,0.840554862
40241,0.538696279,0.13343778
40242,0.730106031,0.259468465
40243,0.865227989,0.417355982
40244,0.776209618,0.598964554
40245,0.98278717,0.959002096
40246,0.747891491,0.565170632
40247,0.965369138,0.713915378
40248,0.892788627,0.559891727
